po_id,vendor_id,store_id,product_id,order_date,quantity_ordered,total_cost,expected_delivery_date
8819,35,3,17,2023-12-06,86,187.63,2023-12-14
8820,10,1,11,2024-09-02,106,912.76,2024-09-14
8821,44,2,350,2023-10-09,76,4110.63,2023-10-29
8822,47,4,217,2022-05-02,83,14543.16,2022-05-23
8823,36,1,432,2025-05-12,129,1876.07,2025-05-16
8824,31,3,124,2023-07-15,77,17056.73,2023-07-23
8825,40,1,392,2024-06-04,41,897.7,2024-06-10
8826,21,2,434,2024-09-05,33,1151.26,2024-09-20
8827,50,1,277,2025-02-07,37,6969.97,2025-02-19
8828,20,1,495,2025-04-06,16,422.65,2025-04-10
8829,4,4,107,2022-08-19,46,4831.02,2022-09-10
8830,6,3,431,2024-09-04,133,6078.39,2024-09-13
8831,27,1,289,2025-10-17,40,1297.4,2025-10-27
8832,39,3,453,2022-02-04,19,1960.58,2022-02-10
8833,48,2,81,2025-07-22,46,4791.54,2025-07-28
8834,50,3,486,2025-06-27,16,1268.59,2025-07-07
8835,14,3,265,2024-01-28,62,1384.42,2024-01-29
8836,10,4,456,2023-07-27,40,658.09,2023-08-08
8837,34,4,40,2025-06-12,67,6025.44,2025-06-24
8838,4,1,435,2023-11-13,121,1038.6,2023-11-25
8839,3,4,51,2024-03-09,26,2286.9,2024-03-22
8840,37,4,65,2023-10-23,79,3558.33,2023-11-03
8841,11,1,348,2023-07-02,44,1265.24,2023-07-05
8841,11,1,348,2023-07-02,44,1265.24,2023-07-05
8842,19,2,214,2023-12-15,37,586.19,2023-12-27
8843,5,4,466,2022-02-30,64,11336.07,2024-02-19
8844,12,3,209,2025-03-08,193,2187.75,2025-03-23
8845,8,4,241,2023-01-02,20,586.82,2023-01-15
8846,6,1,85,2022-07-02,17,189.77,2022-07-20
8847,33,1,317,2025-12-08,73,622.61,2025-12-11
8848,38,4,327,2024-08-02,119,28019.13,2024-08-12
8849,46,1,472,2024-12-13,51,1164.53,2024-12-29
8850,44,4,148,2023-08-27,58,11001.38,2023-09-14
8851,38,3,241,2024-06-16,61,1843.51,2024-06-29
8852,41,3,336,2022-06-17,40,2135.83,2022-06-27
8853,21,1,97,2023-03-23,44,2328.57,2023-04-05
8854,40,2,91,2025-01-01,19,293.07,2025-01-09
8855,7,3,449,2022-05-18,32,1514.99,2022-05-24
8856,7,2,369,2022-01-01,80,1210.43,2022-01-04
8857,7,1,271,2023-05-08,98,1047.98,2023-05-13
8858,10,2,279,2022-11-07,32,3093.21,2022-11-18
8859,44,4,350,2024-02-05,54,2940.22,2024-02-25
8860,46,1,257,2023-09-03,163,2523.9,2023-09-18
8861,23,3,279,2022-09-07,128,11934.22,2022-09-16
8862,6,1,476,2023-10-24,75,3458.41,2023-11-04
8863,47,2,242,2024-04-09,116,11801.89,2024-04-30
8864,39,4,235,2025-07-31,92,196.87,2025-08-06
8865,6,1,413,2023-11-06,56,1421.18,2023-11-17
8866,20,4,32,2024-09-19,40,435.64,2024-09-24
8867,22,1,122,2023-01-14,58,4828.2,2023-01-19
8868,26,1,88,2022-02-22,47,615.08,2022-03-06
8869,48,1,281,2023-03-03,105,5274.21,2023-03-22
8870,9,1,453,2022-07-09,125,12534.65,2022-07-15
8871,7,1,322,2024-06-23,80,1989.92,2024-06-27
8872,4,3,254,2024-01-14,21,1066.61,2024-01-24
8873,9,2,248,2023-03-25,58,3233.73,2023-04-04
8874,48,3,302,2025-02-17,95,,2025-02-25
8875,2,2,275,2025-10-22,145,1468.6,2025-10-26
8876,10,3,40,2022-04-01,80,7994.93,2022-04-16
8877,20,1,413,2022-12-02,71,1825.19,2022-12-21
8878,18,1,230,2023-01-19,51,11177.67,2023-01-28
8879,31,2,230,2023-02-06,138,30707.56,2023-02-18
8880,50,1,479,2023-11-21,106,2961.96,2023-12-04
8881,17,1,350,2025-07-31,54,3141.58,2025-08-10
8882,34,4,279,2023-01-22,105,10151.55,2023-02-01
8883,50,3,479,2024-12-18,38,1023.1,2024-12-29
8884,36,1,154,2022-07-30,46,494.9,2022-08-08
8885,28,1,69,2025-03-10,56,591.87,2025-03-20
8886,11,2,285,2024-11-03,104,2169.09,2024-11-11
8887,4,1,165,2022-08-03,119,1263.25,2022-08-15
8888,32,1,282,2023-05-11,10,554.81,2023-05-20
8889,18,1,413,2025-10-06,18,485.12,2025-10-16
8890,23,3,81,2022-11-04,36,4072.87,2022-11-11
8891,15,4,278,2025-01-31,179,1977.0,2025-02-12
8892,6,4,256,2025-11-03,68,1566.96,2025-11-17
8893,28,2,132,2024-12-12,71,6113.99,2024-12-18
8894,3,4,193,2025-03-27,49,1320.19,2025-04-09
8895,40,3,260,2025-01-07,46,2225.14,2025-01-18
8896,16,1,106,2022-11-19,111,878.16,2022-11-26
8897,1,2,294,2022-05-27,36,2991.59,2022-06-12
8898,20,2,152,2024-10-06,88,2718.9,2024-10-20
8898,20,2,152,2024-10-06,88,2718.9,2024-10-20
8899,13,2,215,2024-08-31,62,3764.2,2024-09-10
8900,27,4,282,2022-02-03,9,476.06,2022-02-13
8901,41,4,209,2024-08-17,61,707.26,2024-09-04
8902,7,4,257,2023-06-28,63,895.92,2023-07-04
8903,42,1,427,2022-07-02,39,294.69,2022-07-14
8904,22,3,248,2025-06-25,39,2311.78,2025-06-30
8905,14,3,3,2022-11-15,65,744.17,2022-11-16
8906,3,2,322,2025-07-26,62,1511.35,2025-08-06
8907,8,3,296,2022-09-06,28,528.57,2022-09-14
8908,40,3,457,2025-12-28,24,772.94,2026-01-04
8909,37,4,404,2025-10-06,248,3569.76,2025-10-19
8910,12,3,412,2022-04-22,131,1488.29,2022-05-09
8911,9,1,200,2024-12-22,45,1359.12,2024-12-29
8912,42,2,424,2022-08-20,24,1105.08,2022-08-28
8913,11,1,206,2025-05-19,82,1713.07,2025-05-24
8914,47,1,453,2025-07-17,61,6454.8,2025-08-02
8915,36,4,28,2025-10-24,40,668.94,2025-10-29
8916,32,1,296,2025-01-25,36,702.62,2025-02-03
8917,38,3,114,2025-04-02,88,4215.57,2025-04-15
8918,29,2,140,2025-08-14,43,1426.39,2025-08-23
8919,4,3,331,2024-01-15,52,2118.16,2024-01-26
8920,32,1,27,2023-01-09,23,851.04,2023-01-18
8921,10,1,345,2022-03-02,41,81.61,2022-03-16
8922,29,4,292,2024-09-08,28,1327.76,2024-09-14
8923,27,3,212,2024-09-20,87,1706.59,2024-10-04
8924,31,3,215,2024-05-04,83,5102.34,2024-05-22
8925,38,3,178,2022-02-05,133,13340.02,2022-02-15
8926,16,1,370,2023-01-13,52,1059.28,2023-01-20
8927,12,4,64,2023-05-29,18,579.99,2023-06-10
8928,1,1,211,2023-08-21,96,2118.2,2023-08-31
8929,42,1,154,2025-05-13,83,955.6,2025-05-26
8930,26,4,291,2025-10-19,127,19475.65,2025-11-05
8931,47,1,220,2024-08-12,44,1284.38,2024-09-01
8932,47,4,389,2023-04-06,30,2604.08,2023-04-24
8933,35,4,187,2024-08-05,57,569.73,2024-08-18
8934,37,3,434,2022-08-17,12,446.57,2022-08-29
8935,49,1,2,2023-04-20,42,606.5,2023-04-29
8936,47,2,433,2022-05-06,36,1031.0,2022-05-26
8937,23,4,38,2023-02-23,144,2988.51,2023-03-03
8938,20,2,63,2025-12-08,84,7123.8,2025-12-12
8939,48,2,433,2022-11-10,119,3419.21,2022-11-17
8940,17,3,279,2022-06-29,65,6516.56,2022-07-07
8941,25,2,450,2023-01-23,171,988.42,2023-02-03
8942,32,1,61,2024-02-04,60,420.91,2024-02-14
8943,24,1,439,2024-08-28,37,1193.87,2024-09-07
8944,7,4,413,2022-08-27,49,1345.49,2022-09-02
8945,22,4,389,2023-12-25,56,4857.2,2023-12-29
8946,44,1,478,2024-12-15,50,9856.55,2025-01-03
8947,23,1,383,2022-06-06,105,2610.49,2022-06-23
8948,45,3,311,2023-12-20,80,630.25,2023-12-24
8949,36,4,460,2022-06-25,130,1745.87,2022-07-02
8950,38,3,458,2025-09-19,14,455.13,2025-10-02
8951,20,1,389,2024-02-01,80,7339.07,2024-02-05
8952,4,1,248,2023-01-24,51,3094.62,2023-02-05
8953,34,4,347,2025-01-26,85,4001.47,2025-02-03
8954,16,4,154,2024-02-06,133,1456.78,2024-02-13
8955,18,4,413,2022-04-28,27,709.16,2022-05-07
8956,38,4,457,2022-12-02,37,1202.64,2022-12-12
8957,11,4,399,2025-07-10,27,272.59,2025-07-13
8958,20,2,413,2023-05-16,93,2598.34,2023-05-23
8959,47,1,268,2025-09-16,58,,2025-10-07
8960,39,2,40,2024-06-20,70,6702.96,2024-07-01
8961,40,3,211,2024-09-18,117,2754.6,2024-09-25
8962,10,3,188,2025-08-19,61,586.7,2025-09-02
8963,48,1,101,2025-07-30,35,1784.87,2025-08-06
8964,4,2,17,2025-04-06,54,124.16,2025-04-13
8965,10,3,13,2024-03-06,12,670.56,2024-03-16
8966,4,1,87,2023-03-14,44,5153.98,2023-03-26
8967,48,4,144,2024-07-22,35,335.21,2024-07-25
8968,37,4,82,2023-06-10,18,495.3,2023-07-04
8969,16,1,418,2025-11-26,22,224.86,2025-12-01
8970,2,3,427,2023-12-11,73,564.88,2023-12-14
8971,19,2,309,2023-10-26,40,461.04,2023-11-04
8972,18,4,53,2024-03-21,107,8527.97,2024-03-26
8973,21,1,207,2022-07-17,108,4652.69,2022-07-29
8974,29,4,16,2023-11-29,16,189.34,2023-12-05
8975,22,1,413,2024-11-29,22,586.16,2024-11-30
8976,34,3,327,2022-09-02,92,21693.42,2022-09-13
8977,50,3,322,2023-11-30,30,741.93,2023-12-13
8978,39,3,115,2024-03-19,52,527.97,2024-03-27
8979,14,1,189,2025-12-02,134,294.92,2025-12-21
8980,1,1,248,2022-05-06,41,2527.97,2022-05-16
8981,1,1,287,2022-06-03,90,16764.28,2022-06-13
8982,28,1,132,2025-04-30,41,3655.95,2025-05-11
8983,35,4,102,2025-11-15,43,349.09,2025-11-25
8984,8,3,142,2024-07-14,19,918.99,2024-07-24
8985,13,3,413,2024-12-26,34,948.2,2025-01-04
8986,23,1,91,2022-11-29,24,384.68,2022-12-07
8987,9,3,287,2025-10-22,68,12047.42,2025-10-28
8988,41,2,336,2024-08-17,34,1818.39,2024-08-25
8989,42,1,292,2023-04-19,104,4928.39,2023-04-28
8990,24,2,94,2025-02-09,28,716.28,2025-02-21
8991,4,1,53,2023-07-29,33,2658.99,2023-08-05
8992,25,4,292,2022-09-20,57,2508.7,2022-09-29
8993,11,3,295,2022-12-26,77,2083.61,2022-12-29
8994,18,1,350,2022-07-03,48,2569.6,2022-07-11
8995,15,3,21,2024-10-30,33,984.79,2024-11-11
8996,14,3,81,2025-04-10,40,4170.07,2025-04-12
8997,24,4,237,2022-12-15,16,480.19,2022-12-24
8998,41,4,345,2023-05-10,117,247.45,2023-05-26
8999,10,2,392,2024-12-14,58,1221.93,2024-12-28
9000,3,4,413,2022-12-16,67,1855.46,2022-12-28
9001,17,3,327,2024-06-09,125,27317.78,2024-07-04
9002,12,3,74,2025-04-26,13,442.06,2025-05-10
9003,31,2,467,2025-03-25,35,1334.12,2025-04-04
9004,7,1,248,2024-05-23,94,5581.93,2024-05-28
9005,26,4,421,2024-09-20,68,1474.53,2024-10-03
9006,10,2,40,2025-10-30,65,6148.66,2025-11-26
9007,37,1,38,2024-10-14,101,2087.14,2024-10-24
9008,34,2,421,2025-08-13,51,1011.05,2025-08-23
9009,24,1,463,2024-10-09,46,272.0,2024-10-22
9010,40,4,367,2025-02-23,29,2429.15,2025-03-03
9011,39,4,257,2023-05-03,73,1102.1,2023-05-11
9012,34,4,288,2024-08-03,30,215.58,2024-08-15
9013,27,1,354,2025-04-21,93,1812.67,2025-05-06
9014,20,1,355,2023-12-08,67,553.19,2023-12-14
9015,16,1,423,2023-07-08,63,452.89,2023-07-13
9016,16,1,276,2022-06-08,95,526.08,2022-06-11
9017,24,1,74,2022-04-26,13,444.99,2022-05-06
9018,35,1,421,2023-07-28,92,1859.61,2023-08-20
9019,28,3,40,2025-06-09,104,10349.36,2025-06-15
9020,19,3,223,2022-01-10,63,348.68,2022-01-22
9021,22,3,288,2023-05-23,154,1160.08,2023-05-28
9022,20,1,460,2023-03-24,89,1255.89,2023-03-31
9023,9,3,122,2023-01-07,38,3167.26,2023-01-14
9024,2,3,34,2022-12-07,88,2604.95,2022-12-13
9025,40,2,424,2025-04-11,46,1992.39,2025-04-15
9026,44,3,284,2025-11-29,92,1595.55,2025-12-19
9027,23,1,291,2024-05-13,23,3510.69,2024-05-31
9028,17,4,413,2022-12-17,154,4012.47,2022-12-29
9029,26,2,297,2025-01-27,123,2461.77,2025-02-12
9030,11,3,413,2025-09-14,89,2397.02,2025-10-02
9031,47,4,194,2023-04-25,31,1470.55,2023-05-16
9032,17,3,194,2024-01-19,54,2407.68,2024-01-30
9033,33,1,246,2025-03-24,14,184.28,2025-03-25
9034,16,1,441,2022-12-12,39,1503.24,2022-12-16
9035,16,3,500,2023-06-14,56,638.16,2023-06-18
9036,34,4,322,2022-07-02,29,677.04,2022-07-14
9037,34,1,172,2025-10-28,74,13189.49,2025-11-06
9038,31,3,124,2024-02-18,135,29291.38,2024-02-25
9039,42,3,309,2024-10-26,77,815.74,2024-11-08
9040,19,4,207,2024-02-13,16,677.66,2024-02-24
9041,33,4,23,2024-10-18,44,373.44,2024-10-19
9042,47,4,294,2025-11-26,29,2433.98,2025-12-12
9043,45,3,381,2024-07-29,65,511.98,2024-08-06
9044,42,3,460,2025-10-29,95,1349.67,2025-11-09
9045,43,4,322,2024-08-17,66,1544.49,2024-08-26
9046,1,1,318,2022-01-23,48,135.72,2022-02-01
9047,22,1,350,2023-11-03,99,5253.7,2023-11-08
9048,29,1,155,2022-09-21,12,391.29,2022-10-01
9049,15,3,309,2022-01-12,92,990.76,2022-01-19
9050,14,3,402,2025-01-01,60,3133.5,2025-01-03
9051,28,4,279,2024-02-10,61,6153.07,2024-02-19
9052,49,4,173,2025-12-06,6,72.32,2025-12-15
9053,45,1,398,2024-09-19,14,413.31,2024-09-24
9054,31,1,132,2022-03-10,92,8152.33,2022-03-18
9055,20,3,350,2024-05-21,87,4679.7,2024-05-25
9056,12,1,30,2025-02-07,33,1105.24,2025-02-22
9057,4,2,3,2025-05-31,60,668.61,2025-06-11
9058,34,2,389,2024-04-28,67,5833.56,2024-05-22
9059,20,1,392,2025-10-14,51,,2025-10-20
9060,38,3,314,2022-08-23,87,,2022-09-03
9061,40,1,453,2023-02-02,112,11813.32,2023-02-10
9062,8,3,380,2022-01-07,51,1626.1,2022-01-18
9063,22,1,279,2025-06-22,129,12906.19,2025-06-26
9064,40,4,296,2023-10-26,31,571.13,2023-11-03
9065,9,3,458,2024-03-05,21,677.62,2024-03-15
9066,38,1,441,2023-02-15,26,1011.4,2023-02-25
9067,28,4,302,2022-09-23,178,9000.76,2022-10-03
9068,23,2,438,2025-12-23,64,,2026-01-01
9069,14,1,77,2022-07-13,140,390.62,2022-07-18
9070,28,4,81,2024-12-19,69,7471.43,2024-12-30
9071,37,1,232,2024-11-22,43,1903.21,2024-11-30
9072,46,2,174,2023-01-11,269,2692.89,2023-01-28
9073,39,4,248,2023-12-01,69,4121.74,2023-12-08
9074,22,3,103,2023-12-05,53,10961.16,2023-12-09
9075,18,4,114,2022-09-19,28,1386.27,2022-09-28
9076,47,2,172,2025-01-11,50,9044.95,2025-01-30
9077,38,1,70,2025-09-04,103,313.64,2025-09-16
9078,44,2,51,2023-02-05,73,6349.99,2023-02-23
9079,46,4,101,2022-01-02,44,2304.43,2022-01-15
9080,20,4,396,2023-05-12,77,6728.62,2023-05-16
9081,18,4,40,2024-12-07,48,4317.04,2024-12-12
9082,38,1,414,2025-11-17,38,4062.61,2025-12-01
9083,5,4,81,2024-06-22,83,8553.91,2024-06-29
9084,47,3,464,2024-12-22,158,1441.58,2025-01-09
9085,30,1,335,2022-10-01,98,623.84,2022-10-14
9086,38,2,240,2022-10-05,10,514.09,2022-10-19
9087,10,4,64,2024-12-11,163,4774.1,2024-12-24
9088,49,4,301,2022-09-12,34,394.56,2022-09-17
9089,9,4,207,2025-10-30,31,1282.27,2025-11-06
9090,14,1,267,2023-07-12,50,5323.19,2023-07-16
9091,45,2,449,2024-04-10,51,2272.38,2024-04-18
9092,38,3,318,2024-10-24,53,139.92,2024-11-08
9093,50,2,494,2022-07-04,52,315.26,2022-07-13
9094,8,4,373,2025-11-29,72,750.25,2025-12-10
9095,38,2,350,2025-09-25,34,1911.74,2025-10-09
9096,9,1,442,2022-09-22,99,9144.88,2022-10-01
9097,19,4,370,2025-03-21,38,766.26,2025-03-28
9098,42,4,418,2024-03-26,57,621.43,2024-04-03
9099,43,1,451,2022-10-18,114,5182.82,2022-10-25
9100,6,1,219,2022-08-30,73,11987.58,2022-09-12
9101,9,1,199,2025-02-26,112,8888.14,2025-03-05
9102,20,1,232,2023-07-12,43,1952.38,2023-07-16
9103,36,4,492,2022-10-03,47,738.03,2022-10-08
9104,36,1,187,2024-11-13,84,876.23,2024-11-19
9105,48,4,88,2024-05-30,72,979.54,2024-06-06
9106,34,4,494,2022-08-18,87,517.26,2022-08-31
9107,20,3,211,2024-06-13,41,893.5,2024-06-20
9108,4,2,311,2025-07-12,46,368.91,2025-07-23
9109,44,2,108,2023-12-16,86,820.14,2024-01-03
9110,15,4,170,2024-12-07,15,282.47,2024-12-15
9111,44,3,178,2025-10-16,82,8495.12,2025-11-01
9112,38,4,207,2022-08-24,38,1652.77,2022-09-22
9113,49,4,251,2022-11-16,59,2220.12,2022-11-25
9114,50,1,440,2022-06-07,65,1766.26,2022-06-19
9115,2,1,241,2022-10-05,42,1205.54,2022-10-10
9116,5,4,293,2023-04-06,45,3774.66,2023-04-15
9117,11,4,114,2023-06-10,129,6626.64,2023-06-17
9118,13,2,256,2025-04-02,90,2205.93,2025-04-08
9119,50,4,334,2022-12-22,120,5628.54,2023-01-03
9120,40,4,453,2024-10-15,65,6973.01,2024-10-19
9121,7,1,427,2024-02-28,55,447.76,2024-03-07
9122,17,4,283,2022-09-04,72,1427.89,2022-09-13
9123,19,3,128,2024-01-17,20,797.72,2024-01-26
9124,29,1,97,2024-06-05,96,4623.38,2024-06-14
9125,10,1,6,2024-11-21,8,278.46,2024-12-02
9126,5,4,103,2022-02-18,119,25377.47,2022-02-23
9127,38,3,479,2022-03-19,82,2212.28,2022-04-03
9128,45,3,232,2025-08-31,88,3950.19,2025-09-09
9129,26,1,417,2025-07-03,44,1957.49,2025-07-16
9130,28,1,130,2022-01-02,123,23138.58,2022-01-10
9131,6,3,269,2024-08-11,82,1044.89,2024-08-25
9132,25,4,282,2022-03-17,45,2559.56,2022-03-29
9133,27,1,284,2024-10-11,149,2502.01,2024-10-22
9134,15,4,34,2025-04-30,15,423.05,2025-05-11
9135,31,1,474,2022-07-28,53,1192.63,2022-08-05
9136,6,1,413,2025-04-01,69,1753.29,2025-04-12
9137,1,3,85,2023-05-10,41,452.16,2023-05-21
9138,32,1,97,2024-12-17,19,994.85,2024-12-26
9139,16,3,364,2025-12-17,47,502.87,2025-12-23
9140,20,1,56,2022-05-19,55,798.12,2022-05-23
9141,37,2,282,2022-06-26,43,2461.03,2022-07-09
9142,37,4,283,2024-04-01,68,1338.85,2024-04-13
9143,21,1,394,2024-01-06,46,385.64,2024-01-21
9144,40,1,87,2024-05-17,36,3912.3,2024-05-23
9145,4,1,30,2023-12-16,49,1710.01,2023-12-23
9146,3,1,463,2023-10-14,26,152.5,2023-10-25
9147,44,4,165,2025-02-08,135,1422.97,2025-02-25
9148,3,1,420,2025-08-22,99,9768.36,2025-09-04
9149,9,1,458,2025-08-21,52,1745.17,2025-09-01
9150,35,1,268,2023-07-04,100,18165.23,2023-07-14
9151,29,1,39,2024-07-26,32,1478.35,2024-08-02
9152,6,1,433,2023-12-12,65,1802.91,2024-01-06
9153,28,4,87,2022-11-21,52,5860.52,2022-11-30
9154,38,1,453,2023-07-26,37,3700.13,2023-08-07
9155,30,4,292,2023-05-06,31,1373.74,2023-05-23
9156,44,4,325,2025-10-04,119,883.91,2025-10-24
9157,35,1,206,2025-06-14,87,1940.08,2025-06-27
9158,10,4,207,2025-06-28,30,1338.03,2025-07-10
9159,21,3,109,2022-07-08,76,1984.09,2022-07-27
9160,18,1,393,2025-11-27,69,,2025-12-03
9161,24,3,209,2024-08-30,118,1332.66,2024-09-11
9162,4,2,452,2023-10-02,65,1010.27,2023-10-10
9163,18,1,253,2022-07-02,107,11100.5,2022-07-10
9164,40,4,451,2022-06-20,88,3692.99,2022-06-24
9165,44,4,487,2024-07-03,70,6241.72,2024-07-27
9166,41,2,257,2022-01-31,54,797.47,2022-02-08
9167,21,3,94,2023-01-28,49,1274.68,2023-02-12
9168,8,3,380,2023-11-20,23,752.59,2023-11-30
9169,29,3,331,2024-11-18,34,1298.18,2024-11-28
9170,45,3,284,2023-03-01,134,2257.8,2023-03-05
9171,27,4,222,2025-08-17,29,254.23,2025-08-30
9172,38,3,323,2023-10-05,81,654.71,2023-10-18
9173,48,3,345,2025-11-13,9,18.1,2025-11-17
9174,3,4,393,2022-01-10,91,2766.66,2022-01-21
9175,18,4,433,2025-12-15,29,828.9,2025-12-22
9176,47,2,392,2025-03-16,142,3155.59,2025-04-01
9177,8,4,74,2025-08-06,60,2133.29,2025-08-16
9178,42,1,395,2023-05-12,11,,2023-05-20
9179,38,3,124,2023-04-20,107,23152.76,2023-05-18
9180,12,1,249,2024-04-06,31,893.48,2024-04-19
9181,29,4,72,2023-05-09,27,1118.0,2023-05-15
9182,31,3,345,2025-12-17,102,196.76,2026-01-07
9183,39,1,402,2024-02-02,109,5308.32,2024-02-13
9184,36,1,176,2022-09-04,87,1118.98,2022-09-12
9185,4,3,122,2022-03-15,80,6621.55,2022-03-22
9186,27,3,434,2025-03-07,15,530.63,2025-03-20
9187,10,4,54,2023-07-09,70,1397.72,2023-07-21
9188,45,3,388,2023-01-01,80,1071.82,2023-01-06
9189,4,2,284,2022-07-04,45,786.29,2022-07-14
9190,28,4,60,2022-03-18,81,9200.34,2022-03-24
9191,7,2,341,2023-02-26,54,1987.86,2023-03-14
9192,46,3,413,2022-09-07,39,1059.78,2022-09-23
9193,36,4,460,2025-08-17,174,2367.38,2025-08-23
9194,36,1,95,2024-07-26,47,1388.66,2024-08-03
9195,38,1,105,2025-11-19,89,914.75,2025-12-02
9196,39,3,488,2023-11-17,48,1430.41,2023-11-24
9197,13,3,121,2023-05-25,97,4960.37,2023-06-02
9198,32,3,303,2023-11-03,158,2567.07,2023-11-13
9199,11,4,417,2024-07-23,56,2444.95,2024-07-28
9200,10,1,74,2024-10-03,86,3148.48,2024-10-16
9201,11,2,74,2024-05-11,30,1080.21,2024-05-19
9202,27,4,296,2023-05-14,26,512.46,2023-05-24
9203,26,1,145,2023-02-12,87,2580.57,2023-02-27
9204,46,2,247,2025-03-27,74,,2025-04-11
9205,19,4,16,2022-07-01,15,184.84,2022-07-09
9206,4,3,112,2024-12-25,43,,2025-01-06
9207,23,1,254,2023-01-30,78,,2023-02-07
9208,26,4,485,2023-12-25,59,12365.06,2024-01-07
9209,24,3,207,2023-05-01,56,2377.2,2023-05-09
9210,22,4,86,2024-09-29,79,217.72,2024-10-04
9211,16,1,369,2024-05-02,96,1339.89,2024-05-06
9212,24,3,340,2024-11-21,119,1372.83,2024-11-30
9213,38,4,192,2023-07-26,51,5703.37,2023-08-07
9214,14,1,189,2023-03-31,58,124.25,2023-04-04
9215,16,4,423,2024-07-11,107,815.61,2024-07-18
9216,47,1,161,2024-07-28,101,,2024-08-17
9217,50,1,322,2024-09-15,34,798.25,2024-09-25
9218,2,4,74,2025-12-26,14,493.35,2025-12-31
9219,33,1,309,2023-05-22,93,1042.09,2023-05-29
9220,22,1,413,2023-11-06,44,1162.61,2023-11-08
9221,36,1,33,2024-10-26,44,442.59,2024-11-04
9222,44,1,144,2024-06-20,40,385.95,2024-07-10
9223,33,4,187,2024-11-21,57,579.61,2024-11-23
9224,34,2,44,2023-08-02,93,23307.76,2023-08-14
9225,28,2,193,2022-06-08,19,526.99,2022-06-14
9226,41,1,323,2023-09-01,128,977.65,2023-09-13
9227,49,4,450,2024-10-23,285,1669.33,2024-11-01
9228,26,2,279,2023-11-29,68,6416.24,2023-12-14
9229,28,4,469,2022-08-14,86,2126.46,2022-08-25
9230,37,4,451,2023-06-02,65,2938.1,2023-06-14
9231,11,1,249,2022-07-11,20,584.43,2022-07-16
9232,21,1,284,2025-03-02,290,5207.3,2025-03-17
9233,39,3,70,2022-08-20,57,164.28,2022-08-31
9234,20,4,50,2023-01-22,95,2245.75,2023-01-29
9235,46,3,112,2022-08-26,40,597.83,2022-09-10
9236,4,3,124,2022-11-21,174,,2022-12-03
9237,27,2,207,2025-04-02,14,616.02,2025-04-13
9238,11,3,167,2024-04-14,24,792.29,2024-04-30
9239,41,3,419,2022-07-31,70,168.62,2022-08-09
9240,23,3,413,2023-05-26,61,1600.54,2023-06-02
9241,49,3,165,2025-04-04,100,1129.99,2025-04-12
9242,2,2,434,2022-03-14,43,1646.48,2022-03-18
9243,21,1,340,2024-03-12,108,1259.36,2024-03-26
9244,20,4,74,2024-07-20,49,1750.05,2024-07-24
9245,29,4,449,2022-02-23,34,1523.71,2022-03-05
9246,16,3,233,2022-08-15,40,1780.81,2022-09-04
9247,48,1,178,2022-12-16,71,7512.27,2022-12-22
9248,26,3,131,2022-01-07,21,480.81,2022-01-22
9249,35,4,145,2024-09-22,75,2104.9,2024-10-04
9250,17,1,399,2023-03-27,181,1915.92,2023-04-09
9251,24,1,165,2023-06-11,118,1328.99,2023-06-19
9252,1,1,192,2023-01-21,26,2872.72,2023-02-03
9253,34,3,187,2024-07-29,123,1262.25,2024-08-06
9254,40,2,371,2023-09-14,112,12793.63,2023-09-19
9255,42,1,398,2025-08-10,76,2347.95,2025-09-02
9256,42,4,292,2022-11-30,18,841.76,2022-12-13
9257,49,1,233,2025-03-08,6,,2025-03-16
9258,25,3,441,2023-08-28,26,1034.46,2023-09-06
9259,44,1,29,2022-05-21,19,425.28,2022-06-05
9260,24,3,56,2025-03-12,77,1083.92,2025-03-22
9261,20,2,369,2025-05-23,57,808.84,2025-05-27
9262,16,2,458,2023-07-04,105,3367.52,2023-07-11
9263,39,4,132,2025-03-19,71,6174.15,2025-03-30
9264,4,1,460,2023-06-05,63,855.48,2023-06-15
9265,48,1,458,2025-01-23,14,458.81,2025-01-29
9266,31,3,392,2024-04-22,47,1013.82,2024-04-30
9267,29,3,26,2024-09-22,17,338.81,2024-09-29
9268,47,1,285,2025-02-21,43,861.04,2025-03-12
9269,25,4,209,2025-03-08,133,1539.23,2025-03-17
9270,8,1,460,2024-08-25,78,1085.72,2024-09-05
9271,19,1,207,2025-01-15,25,1033.43,2025-01-25
9272,11,1,396,2022-11-11,70,6363.18,2022-11-16
9273,42,4,278,2022-04-08,77,793.95,2022-04-19
9274,44,1,302,2022-08-28,80,4260.77,2022-09-15
9275,18,4,57,2025-09-26,53,1369.86,2025-10-02
9276,25,2,284,2025-11-27,124,2223.96,2025-12-08
9277,7,3,192,2023-11-12,72,8503.94,2023-11-16
9278,13,1,451,2022-11-05,134,5842.99,2022-11-12
9279,46,2,76,2023-04-28,131,6310.85,2023-05-13
9280,38,1,323,2024-05-19,129,940.08,2024-06-01
9281,42,1,106,2024-04-25,99,749.08,2024-05-06
9282,46,1,313,2023-07-26,80,19742.4,2023-08-08
9283,25,4,5,2023-10-06,21,635.86,2023-10-17
9284,22,1,40,2023-07-12,101,9473.68,2023-07-13
9285,10,3,433,2024-07-03,109,3106.7,2024-07-16
9286,47,3,254,2025-06-07,79,4288.58,2025-06-25
9287,37,1,118,2023-07-08,46,601.79,2023-07-18
9288,8,3,449,2024-02-16,21,989.19,2024-02-27
